GeneID	GeneName	GeneDescription	Tiefora_v_Ngousso	Ban_v_BanS	BanRe_v_BanS	Bak_v_Kisumu	VK7_v_Kisumu	Cameroon_v_Ngousso	Chad_v_Ngousso	Niger_v_Ngousso	Nigeria_v_Ngousso	Agboville_v_Mali	Agboville_v_Ngousso	Dabou_v_Mali	Dabou_v_Ngousso	Tiassale_v_Mali	Tiassale_v_Ngousso	Bouake_gamb_unexp_v_Kisumu	Bouake_colu_unexp_v_Ngousso	BusiaSurvivors_v_Kisumu	Asendabo_v_Moz	Chewaka_v_Moz	Tolay_v_Moz	Ethiopia_v_Dongola	Gou_v_Moz
AGAP002065		alpha-tocopherol transfer protein [Source:VB Community Annotation]	0.062	0.095	0.0	0.0	0.126	0.651	0.177	0.025	0.873	0.266	0.395	0.37	0.067	0.004	0.667	0.405	0.001	0.394	0.0	0.257	0.243	0.578	0.0
AGAP008063		exosome complex component CSL4 [Source:VB Community Annotation]	0.062	0.012	0.002	0.861	0.1	0.616	0.041	0.805	0.635	0.183	0.575	0.758	0.192	0.229	0.57	0.293	0.847	0.503	0.914	0.887	0.998	0.637	0.0
AGAP011506			0.062	0.026	0.922	0.96	0.365	0.806	0.657		0.832	0.093	0.166	0.278	0.509	0.321		0.008	0.183	0.693	0.3	0.443	0.268	0.233	0.852
AGAP001223		ATP-dependent RNA helicase DDX55/SPB4 [Source:VB Community Annotation]	0.063	0.213	0.022	0.001	0.625	0.74	0.436	0.051	0.052	0.276	0.0	0.978	0.0	0.872	0.0	0.216	0.601	0.408	0.889	0.908	0.131	0.006	0.0
AGAP009887			0.063	0.087	0.006	0.007	0.0	0.627	0.355	0.032	0.675	0.039	0.779	0.0	0.353	0.004	0.795	0.001	0.001	0.024	0.872	0.065	0.841	0.565	0.199
AGAP007659			0.063	0.097	0.004	0.959	0.137	0.72	0.561	0.752	0.433	0.04	0.472	0.092	0.189	0.046	0.225	0.01	0.172	0.0	0.001	0.01	0.0	0.467	0.103
AGAP008195		protein kinase, AMP-activated, beta 2 non-catalytic subunit [Source:VB Community Annotation]	0.063	0.004	0.49	0.622	0.613	0.147	0.983	0.308	0.543	0.918	0.0	0.908	0.0	0.872	0.001	0.959	0.094	0.846	0.092	0.783	0.057	0.0	0.288
AGAP002151			0.063	0.048	0.0	0.018	0.174	0.987	0.964	0.778	0.831	0.747	0.0	0.09	0.0	0.091	0.0	0.255	0.017	0.0	0.826	0.299	0.538	0.03	0.015
AGAP004314		exopolyphosphatase [Source:VB Community Annotation]	0.063	0.936	0.03	0.026	0.025	0.605	0.35	0.68	0.634	0.617	0.049	0.747	0.001	0.561	0.089	0.083	0.001	0.0	0.116	0.328	0.363	0.297	0.579
AGAP002581			0.063	0.02	0.313	0.016	0.0	0.0	0.022	0.224	0.133	0.0	0.114	0.0	0.007	0.0	0.007	0.116	0.135	0.059	0.828	0.348	0.802	0.0	0.032
AGAP000272		transcription initiation factor TFIID subunit 9 / adenylate kinase [Source:VB Community Annotation]	0.063	0.297	0.138	0.0	0.056	0.004	0.037	0.089	0.002	0.939	0.092	0.959	0.121	0.962	0.073	0.771	0.238	0.032	0.524	0.989	0.788	0.019	0.132
AGAP012317			0.064	0.953	0.1	0.043	0.107	0.006	0.636	0.369	0.001	0.438	0.571	0.513	0.769	0.158	0.273	0.685	0.046	0.096	0.0	0.799	0.78	0.977	0.009
AGAP006593		dual specificity phosphatase [Source:VB Community Annotation]	0.064	0.318	0.672	0.317	0.85	0.014	0.875	0.251	0.986	0.014	0.0	0.063	0.001	0.002	0.0	0.013	0.924	0.141	0.042	0.8	0.074	0.0	0.002
AGAP011047		dsRNase [Source:VB Community Annotation]	0.064	0.118	0.583	0.003	0.282	0.0	0.66	0.107	0.009	0.0	0.179	0.0	0.049	0.006	0.566	0.755	0.07	0.827	0.029	0.498	0.203	0.4	0.006
AGAP028176			0.064	0.956	0.304	0.0	0.062	0.99	0.994	0.831	0.883	0.833	0.934			0.992		0.27	0.309	0.393	0.26		0.522	0.8	0.343
AGAP001343		fatty acyl-CoA reductase 2 [Source:VB Community Annotation]	0.064	0.929	0.219	0.0	0.129	0.023	0.879	0.0	0.0	0.004	0.386	0.004	0.967	0.0	0.308	0.0	0.0	0.0	0.815	0.01	0.861	0.053	0.383
AGAP002607			0.064	0.0	0.139	0.843	0.083	0.818	0.907	0.284	0.313	0.706	0.216	0.196	0.462	0.102	0.907	0.794	0.501	0.99	0.709	0.157	0.99	0.985	0.446
AGAP008835	CLIPC1	CLIP-domain serine protease [Source:VB Community Annotation]	0.064	0.0	0.0	0.0	0.0	0.894	0.202	0.881	0.45	0.0	0.251	0.49	0.039	0.661	0.0	0.001	0.069	0.769	0.783	0.42	0.293	0.528	0.0
AGAP011519			0.064	0.21	0.289	0.664	0.286	0.93	0.42	0.758	0.46	0.002	0.92	0.006	0.732	0.025	0.486	0.548	0.35	0.057	0.558	0.395	0.593	0.057	0.0
AGAP003616			0.064	0.957	0.0	0.73	0.441	0.797	0.055	0.832	0.575	0.186	0.015	0.285	0.027	0.16	0.017	0.885	0.868	0.0	0.403	0.453	0.632	0.236	0.24
AGAP029050			0.064	0.163	0.67	0.0	0.002	0.047	0.0	0.985	0.913	0.241	0.047	0.989	0.001	0.316	0.0	0.806	0.875	0.127	0.001	0.331	0.079	0.748	0.199
AGAP012051			0.064	0.009	0.223	0.169	0.0	0.311	0.267	0.586	0.561	0.135	0.018	0.643	0.209	0.564	0.171	0.767	0.886	0.0	0.149	0.001	0.2	0.218	0.294
AGAP000468			0.065	0.0	0.379	0.0	0.0	0.89	0.879	0.003	0.0	0.006	0.0	0.009	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.018	0.0	0.382
AGAP010510		Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:Q7PPR6]	0.065	0.298	0.327	0.059	0.06	0.792	0.769	0.734	0.421	0.143	0.0	0.515	0.005	0.001	0.0	0.006	0.0	0.452	0.0	0.012	0.0	0.001	0.009
AGAP003707		Transcription elongation factor 1 homolog [Source:VB Community Annotation]	0.065	0.452	0.001	0.109	0.098	0.738	0.553	0.978	0.861	0.19	0.0	0.181	0.0	0.028	0.0	0.002	0.068	0.122	0.096	0.247	0.001	0.041	0.002
AGAP002644		phospholipid-translocating ATPase [Source:VB Community Annotation]	0.065	0.154	0.036	0.459	0.121	0.901	0.68	0.15	0.006	0.232	0.485	0.823	0.063	0.373	0.214	0.611	0.764	0.0	0.0	0.277	0.35	0.501	0.22
AGAP004062		DDB1- and CUL4-associated factor 15 [Source:VB Community Annotation]	0.065	0.003	0.501	0.788	0.931	0.875	0.887	0.625	0.159	0.873	0.106	0.615	0.032	0.084	0.002	0.333	0.139	0.0	0.536	0.716	0.448	0.008	0.949
AGAP001171	Gr50	gustatory receptor 50 [Source:VB Community Annotation]	0.065	0.467	0.035	0.998	0.002	0.076	0.61	0.418	0.98	0.001	0.582	0.009	0.742	0.019	0.797	0.261	0.011	0.008	0.607	0.357	0.775	0.731	0.548
AGAP004254		transcription initiation factor TFIID subunit 6 [Source:VB Community Annotation]	0.065	0.037	0.046	0.847	0.023	0.803	0.79	0.426	0.645	0.758	0.0	0.622	0.0	0.921	0.0	0.496	0.0	0.0	0.307	0.043	0.973	0.044	0.002
AGAP004134	Osi11	protein osiris 11 [Source:VB Community Annotation]	0.065		0.621	0.215	0.641											0.977	0.789	0.785					
AGAP001056		ubiquitin-conjugating enzyme E2 L3 [Source:VB Community Annotation]	0.065	0.0	0.0	0.584	0.564	0.37	0.895	0.054	0.05	0.024	0.026	0.565	0.48	0.506	0.383	0.282	0.5	0.001	0.006	0.08	0.0	0.002	0.035
AGAP004313	Gr54	gustatory receptor 54 [Source:VB Community Annotation]	0.066	0.043	0.001	0.171	0.641	0.123	0.012	0.174	0.047			0.684	0.042	0.678		0.074	0.0	0.582	0.005	0.079	0.021	0.942	0.051
AGAP009500		POU domain transcription factor, class 2 [Source:VB Community Annotation]	0.066	0.261	0.036	0.0	0.489	0.749	0.072	0.244	0.361	0.0	0.001	0.037	0.104	0.0	0.0	0.079	0.0	0.0	0.093	0.309	0.801	0.172	0.0
AGAP004065		hemomucin [Source:VB Community Annotation]	0.066	0.019	0.649	0.447	0.008	0.098	0.0	0.001	0.0	0.002	0.089	0.017	0.147	0.014	0.091	0.044	0.853	0.0	0.0	0.016	0.005	0.003	0.787
AGAP000252		oligopeptidase A [Source:VB Community Annotation]	0.066	0.036	0.76	0.002	0.0	0.286	0.0	0.02	0.0	0.645	0.004	0.494	0.002	0.464	0.013	0.18	0.05	0.0	0.66	0.447	0.659	0.436	0.004
AGAP004490			0.066	0.647	0.003	0.125	0.07	0.463	0.953	0.085	0.313	0.16	0.856	0.722	0.016	0.603	0.013	0.948	0.255	0.071	0.638	0.824	0.022	0.833	0.247
AGAP003606		Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL;Acc:Q7QAN6]	0.066	0.794	0.002	0.0	0.016	0.048	0.732	0.0	0.0	0.589	0.984	0.144	0.4	0.136	0.428	0.0	0.0	0.773	0.697	0.964	0.956	0.342	0.147
AGAP003666		E3 ubiquitin-protein ligase RNF139 [Source:VB Community Annotation]	0.066	0.002	0.318	0.0	0.0	0.901	0.294	0.196	0.711	0.515	0.143	0.656	0.157	0.46	0.119	0.874	0.969	0.0	0.0	0.001	0.015	0.688	0.001
AGAP007878			0.066	0.543	0.062	0.114	0.301	0.427	0.397	0.081	0.968	0.009	0.17	0.0	0.627	0.001	0.946	0.0	0.728	0.202	0.821	0.439	0.497	0.17	0.932
AGAP000340			0.066	0.026	0.619	0.006	0.316	0.6	0.064	0.181	0.0	0.027	0.006	0.636	0.514	0.265	0.141	0.547	0.389	0.28	0.795	0.532	0.187	0.991	0.103
AGAP004834			0.066	0.0	0.0	0.057	0.0	1.0	0.632	0.62	0.264	0.245	0.526	0.043	0.131	0.302	0.538	0.167	0.033	0.0	0.004	0.013	0.008	0.646	0.002
AGAP008718		solute carrier family 9 (sodium/hydrogen exchanger), member 6/7 [Source:VB Community Annotation]	0.067	0.076	0.003	0.0	0.035	0.807	0.226	0.0	0.003	0.389	0.748	0.74	0.329	0.601	0.074	0.284	0.145	0.0	0.0	0.002	0.001	0.473	0.0
AGAP010849			0.067	0.001	0.364	0.024	0.742	0.065	0.339	0.387	0.239	0.011	0.771	0.002	0.233	0.033	0.842	0.447	0.877	0.004	0.02	0.1	0.167	0.006	0.084
AGAP008186		myosin motor [Source:VB Community Annotation]	0.067	0.137	0.492	0.0	0.0	0.0	0.092	0.193	0.713	0.178	0.242	0.088	0.118	0.652	0.782	0.087	0.96	0.318	0.081	0.163		0.243	0.003
AGAP000620			0.067	0.012	0.067	0.169	0.693	0.011	0.0	0.532	0.821	0.107	0.195	0.006	0.015	0.0	0.001	0.398	0.947	0.061	0.0	0.0	0.0	0.021	0.144
AGAP009100		Protein-glutamine gamma-glutamyltransferase E [Source:VB Community Annotation]	0.067	0.0	0.858	0.027	0.403	0.129	0.179	0.141	0.002	0.226	0.475	0.387	0.07	0.064	0.525	0.038	0.006	0.0	0.0	0.034	0.0	0.987	0.088
AGAP011523			0.067	0.001	0.524	0.002	0.006	0.853	0.779	0.213	0.135	0.179	0.0	0.172	0.001	0.091	0.0	0.568	0.048	0.0	0.057	0.167	0.197	0.129	0.331
AGAP002036		zinc finger, FYVE domain containing 1 [Source:VB Community Annotation]	0.067	0.128	0.618	0.001	0.0	0.993	0.233	0.836	0.569	0.129	0.253	0.419	0.083	0.201	0.204	0.468	0.27	0.006	0.152	0.566	0.264	0.854	0.995
AGAP006594		solute carrier family 17, member 5 [Source:VB Community Annotation]	0.067	0.2	0.241	0.704	0.0	0.0	0.163	0.0	0.0	0.003	0.002	0.038	0.031	0.011	0.009	0.195	0.0	0.0	0.0	0.0	0.0	0.461	0.004
AGAP004211			0.067	0.003	0.0	0.089	0.651	0.684	0.284	0.936	0.147	0.007	0.0	0.016	0.0	0.004	0.0	0.138	0.2	0.697	0.0	0.784	0.774	0.687	0.358
AGAP008652		phosphotyrosyl phosphatase activator protein [Source:VB Community Annotation]	0.067	0.633	0.134	0.572	0.1	0.124	0.351	0.681	0.61	0.304	0.586	0.788	0.095	0.76	0.045	0.636	0.263	0.02	0.713	0.527	0.061	0.209	0.376
AGAP002011		ammonium transporter Rh [Source:VB Community Annotation]	0.068	0.166	0.0	0.0	0.029	0.012	0.032	0.0	0.0	0.0	0.141	0.0	0.003			0.536	0.01	0.0	0.151	0.934	0.045	0.912	0.925
AGAP010421		pyruvate dehydrogenase E1 component subunit beta [Source:VB Community Annotation]	0.068	0.122	0.0	0.25	0.91	0.002	0.74	0.064	0.004	0.265	0.0	0.265	0.0	0.921	0.0	0.012	0.931	0.374	0.0	0.02	0.0	0.0	0.355
AGAP000166			0.068	0.06	0.092	0.113	0.002	0.211	0.217	0.167	0.553	0.958	0.628	0.973	0.701	0.931	0.594	0.0	0.0	0.0	0.0	0.808	0.003	0.0	0.0
AGAP000541	RpS15a-1	40S ribosomal protein S15a [Source:VB Community Annotation]	0.069	0.986	0.024	0.001	0.077	0.652	0.727	0.643	0.391	0.709	0.023	0.712	0.009	0.889	0.006	0.586	0.537	0.0	0.554	0.766	0.449	0.227	0.808
AGAP005374			0.069	0.048	0.128	0.36	0.298	0.14	0.437	0.704	0.86	0.457	0.456	0.029	0.064	0.002	0.013	0.441	0.477	0.024	0.578	0.006	0.719	0.0	0.007
AGAP001955		N-acetylglucosaminylphosphatidylinositol deacetylase [Source:VB Community Annotation]	0.069	0.53	0.002	0.926	0.246	0.343	0.517	0.126	0.023	0.045	0.963	0.354	0.33	0.174	0.354	0.015	0.771	0.188	0.117	0.919	0.885	0.013	0.677
AGAP007045	LRIM15	leucine-rich immune protein (TM) [Source:VB Community Annotation]	0.069	0.197	0.001	0.665	0.0	0.48	0.0	0.0	0.0	0.187	0.062	0.26	0.042	0.569	0.127	0.0	0.0	0.0	0.003	0.038	0.016	0.0	0.514
AGAP004425		Dephospho-CoA kinase domain-containing protein [Source:VB Community Annotation]	0.069	0.195	0.47	0.173	0.735	0.437	0.491	0.318	0.163	0.932	0.038	0.66	0.035	0.159	0.313	0.09	0.627	0.001	0.001	0.0	0.113	0.041	0.0
AGAP002300		exosome complex exonuclease [Source:VB Community Annotation]	0.069	0.06	0.005	0.927	0.573	0.976	0.979	0.816	0.561	0.004	0.148	0.22	0.95	0.478	0.863	0.096	0.392	0.0	0.798	0.0	0.987	0.174	0.867
AGAP005921		nucleoside-triphosphatase THEP1 [Source:VB Community Annotation]	0.069	0.0	0.831	0.025	0.925	0.806	0.766	0.552	0.822	0.004	0.916	0.003	0.979	0.457	0.256	0.0	0.005	0.0	0.016	0.254	0.19	0.029	0.126
AGAP004799			0.069	0.667	0.975	0.0	0.0	0.502	0.607	0.0	0.0	0.01	0.145	0.001	0.013	0.0	0.0	0.0	0.292	0.0	0.115	0.609	0.785	0.585	0.0
AGAP009161		deoxyribose-phosphate aldolase [Source:VB Community Annotation]	0.07	0.0	0.035	0.0	0.431	0.18	0.175	0.156	0.575	0.343	0.0	0.142	0.0	0.659	0.0	0.001	0.011	0.001	0.802	0.64	0.863	0.619	0.0
AGAP011503			0.07	0.755	0.079	0.117	0.0	0.007	0.0	0.0	0.0	0.0	0.412	0.007	0.895	0.001	0.732	0.674	0.0	0.012	0.0	0.036	0.016	0.0	0.0
AGAP011584			0.07	0.836	0.199	0.028	0.467	0.0	0.022	0.0	0.0	0.415	0.278	0.435	0.316	0.374	0.901	0.847	0.979	0.74	0.742	0.397	0.52	0.001	0.036
AGAP011192		histone-lysine N-methyltransferase MLL3 [Source:VB Community Annotation]	0.07	0.001	0.566	0.001	0.817	0.353	0.087	0.319	0.651	0.0	0.01	0.002	0.028	0.0	0.004	0.714	0.722	0.068	0.002	0.0	0.0	0.697	0.034
AGAP000015		proto-oncogene tyrosine-protein kinase ROS [Source:VB Community Annotation]	0.07	0.269	0.0	0.027	0.305	0.856	0.889	0.254	0.132	0.368	0.016	0.666	0.0	0.007	0.171	0.578	0.165	0.008	0.773	0.549	0.182	0.194	0.024
AGAP007644		mRNA turnover protein 4 [Source:VB Community Annotation]	0.07	0.092	0.0	0.073	0.0	0.852	0.364	0.004	0.063	0.145	0.059	0.619	0.001	0.681	0.0	0.001	0.299	0.015	0.816	0.837	0.052	0.194	0.0
AGAP008637	APG7A	autophagy related gene [Source:VB Community Annotation]	0.07	0.003	0.222	0.09	0.006	0.778	0.87	0.198	0.568	0.705	0.0	0.842	0.0	0.609	0.0	0.054	0.003	0.0	0.49	0.841	0.875	0.023	0.129
AGAP006117			0.07	0.0	0.107	0.0	0.017	0.633	0.278	0.159	0.547	0.013	0.109	0.107	0.024	0.0	0.664	0.0	0.081	0.002	0.117	0.32	0.001	0.985	0.428
AGAP009281		Apolipoprotein D precursor [Source:VB Community Annotation]	0.07	0.86	0.421	0.0	0.057	0.722	0.407	0.835	0.707	0.435	0.004	0.916	0.012	0.525	0.003	0.194	0.727	0.0	0.158	0.461	0.956	0.862	
AGAP004446			0.07	0.314	0.6	0.007	0.383	0.467	0.353	0.031	0.301	0.102	0.354	0.031	0.688	0.185	0.383	0.513	0.454	0.147	0.35	0.892	0.01	0.579	0.001
AGAP012148		Mitogen-activated protein kinase [Source:UniProtKB/TrEMBL;Acc:Q7PZY6]	0.07	0.962	0.62	0.0	0.068	0.13	0.043	0.023	0.001	0.68	0.95	0.781	0.902	0.16	0.274	0.007	0.25	0.115	0.0	0.0	0.0	0.874	0.676
AGAP001226			0.071	0.234	0.009	0.734	0.001	0.429	0.285	0.542	0.757	0.421	0.0	0.992	0.077			0.741	0.03	0.007	0.698	0.416	0.028	0.292	0.079
AGAP009338		cell division cycle 20, cofactor of APC complex [Source:VB Community Annotation]	0.071	0.0	0.019	0.004	0.673	0.932	0.872	0.067	0.738	0.07	0.0	0.163	0.001	0.009	0.0	0.41	0.072	0.008	0.933	0.739	0.587	0.717	0.418
AGAP010088		ubiquitin carboxyl-terminal hydrolase 9/24 [Source:VB Community Annotation]	0.071	0.681	0.009	0.189	0.264	0.866	0.334	0.796	0.903	0.146	0.206	0.439	0.67	0.411	0.674	0.177	0.684	0.688	0.191	0.351	0.126	0.881	0.026
AGAP000043		tousled-like kinase [Source:VB Community Annotation]	0.071	0.002	0.326	0.325	0.902	0.709	0.0	0.917	0.869	0.004	0.19	0.0	0.031	0.0	0.001	0.825	0.866	0.16	0.0	0.0	0.0	0.698	0.0
AGAP005177		Intraflagellar transport 46 homolog [Source:VB Community Annotation]	0.071	0.272	0.146	0.93	0.329	0.694	0.339	0.267	0.411	0.573	0.234	0.828	0.414	0.61	0.255	0.029	0.414	0.125	0.467	0.869	0.737	0.189	0.525
AGAP011907		splicing factor 3B subunit 5 [Source:VB Community Annotation]	0.071	0.217	0.347	0.877	0.002	0.26	0.0	0.052	0.073	0.277	0.156	0.466	0.116	0.006	0.523	0.592	0.004	0.003	0.484	0.2	0.519	0.089	0.003
AGAP008156		COP9 signalosome complex subunit 6 [Source:VB Community Annotation]	0.071	0.536	0.924	0.636	0.882	0.562	0.505	0.908	0.251	0.178	0.272	0.303	0.128	0.367	0.319	0.573	0.659	0.0	0.036	0.076	0.074	0.503	0.93
AGAP007613			0.072	0.719	0.0	0.0	0.002	0.248	0.622	0.772	0.788	0.06	0.001	0.052	0.007	0.178	0.0	0.082	0.991	0.0	0.22	0.949	0.635	0.02	0.0
AGAP006039			0.072	0.612	0.0	0.034	0.41	0.6	0.515	0.457	0.782	0.238	0.006	0.206	0.0	0.09	0.0	0.58	0.059	0.002	0.118	0.15	0.196	0.01	0.006
AGAP004645		juvenile hormone diol kinase [Source:VB Community Annotation]	0.072	0.0	0.0	0.0	0.005	0.044	0.303	0.166	0.074	0.0	0.264	0.006	0.489	0.0	0.249	0.001	0.472	0.0	0.562	0.162	0.032	0.898	0.581
AGAP009724		geranylgeranyl transferase type-2 subunit alpha [Source:VB Community Annotation]	0.072	0.57	0.0	0.471	0.47	0.761	0.97	0.33	0.429	0.531	0.071	0.723	0.071	0.925	0.178	0.758	0.124	0.0	0.002	0.395	0.024	0.359	0.163
AGAP007683		Vacuolar protein sorting-associated protein 35 [Source:UniProtKB/TrEMBL;Acc:Q7PT27]	0.072	0.99	0.447	0.539	0.271	0.678	0.261	0.836	0.861	0.554	0.767	0.97	0.884	0.78	0.469	0.024	0.107	0.0	0.074	0.082	0.059	0.865	0.938
AGAP010816	TEP3	thioester-containing protein 3 [Source:VB Community Annotation]	0.072	0.0	0.02	0.309	0.523	0.681	0.015	0.008	0.005	0.088		0.09	0.706	0.087	0.529	0.293	0.569	0.0	0.011	0.915	0.28	0.704	0.153
AGAP011123	Tsc2	tuberous sclerosis 2 [Source:VB Community Annotation]	0.073	0.003	0.48	0.0	0.0	0.695	0.316	0.441	0.616	0.322	0.658	0.078	0.87	0.001	0.364	0.041	0.51	0.0	0.79	0.824	0.794	0.99	0.003
AGAP004374		WD repeat-containing protein 37 [Source:VB Community Annotation]	0.073	0.866	0.638	0.002	0.003	0.556	0.56	0.56	0.254	0.913	0.967	0.731	0.74	0.973	0.957	0.253	0.012	0.574	0.566	0.922	0.65	0.136	0.899
AGAP013398		DDRGK domain-containing protein 1 [Source:VB Community Annotation]	0.073	0.999	0.826	0.237	0.007	0.304	0.401	0.524	0.072	0.326	0.024	0.294	0.01	0.319	0.004	0.908	0.906	0.219	0.883	0.111	0.634	0.718	0.643
AGAP007168		alpha-1,3-mannosyltransferase [Source:VB Community Annotation]	0.073	0.023	0.013	0.746	0.438	0.789	0.804	0.465	0.693	0.715	0.004	0.346	0.01	0.396	0.0	0.0	0.256	0.007	0.071	0.591	0.866	0.596	0.118
AGAP002162			0.073	0.315	0.224	0.012	0.267	0.98	0.319	0.873	0.488	0.934	0.037	0.986	0.044	0.822	0.244	0.001	0.634	0.0	0.017	0.841	0.048	0.298	0.06
AGAP005505		RNA-binding protein 45 [Source:VB Community Annotation]	0.073	0.088	0.186	0.554	0.63	0.756	0.196	0.965	0.315	0.325	0.438	0.149	0.211	0.098	0.152	0.517	0.035	0.552	0.0	0.059	0.0	0.416	0.134
AGAP010750		ryanodine receptor 2 [Source:VB Community Annotation]	0.073	0.0	0.0	0.186	0.008	0.863	0.295	0.439	0.861	0.876	0.148	0.544	0.018	0.827	0.35	0.137	0.21	0.0	0.119	0.855	0.561	0.076	0.0
AGAP012332		Differentially expressed in FDCP 6-like protein [Source:VB Community Annotation]	0.073	0.016	0.941	0.927	0.0	0.766	0.063	0.045	0.002	0.001	0.901	0.042	0.688	0.0	0.796	0.0	0.0	0.019	0.0	0.517	0.022	0.246	0.0
AGAP009128		mitochondrial carnitine/acylcarnitine carrier protein [Source:VB Community Annotation]	0.073	0.922	0.433	0.564	0.934	0.0	0.0	0.0	0.0	0.194	0.108	0.004	0.614	0.129	0.19	0.063	0.554	0.0	0.503	0.064	0.486	0.0	0.0
AGAP003873		protein crumbs [Source:VB Community Annotation]	0.073	0.11	0.788	0.764	0.0	0.345	0.582	0.399	0.28	0.025	0.525	0.005	0.205	0.025	0.519	0.064	0.003	0.573	0.0	0.009	0.0	0.011	0.225
AGAP007122		tubulin, alpha 1 [Source:VB Community Annotation]	0.073	0.946	0.0	0.003	0.939	0.246	0.927	0.038	0.247	0.834	0.0	0.162	0.0	0.146	0.0	0.118	0.001	0.951	0.675	0.188	0.928	0.0	0.0
AGAP001401		optic atrophy 3 family protein [Source:VB Community Annotation]	0.074	0.376	0.001	0.044	0.585	0.997	0.149	0.458	0.185	0.311	0.192	0.139	0.11	0.979	0.004	0.825	0.442	0.0	0.643	0.986	0.324	0.362	0.156
AGAP012019			0.074	0.945	0.573	0.001	0.148	0.153	0.481	0.235	0.0	0.174	0.435	0.107	0.376	0.001	0.819	0.551	0.668	0.001	0.453	0.274	0.876	0.191	0.396
AGAP007790		sodium/potassium-transporting ATPase subunit beta [Source:VB Community Annotation]	0.074	0.49	0.001	0.0	0.0	0.001	0.013	0.095	0.043	0.609	0.886	0.922	0.557	0.483	0.808	0.222	0.0	0.331	0.0	0.516	0.0	0.145	0.379
AGAP008176		dipeptidyl-peptidase 4 [Source:VB Community Annotation]	0.074	0.127	0.179	0.002	0.559	0.0	0.989	0.0	0.0	0.0	0.161	0.0	0.756	0.0	0.316	0.0	0.0	0.0	0.027	0.036	0.528	0.051	0.0
AGAP007591		tRNA-splicing endonuclease subunit Sen15 [Source:VB Community Annotation]	0.074	0.939	0.0	0.802	0.006	0.971	0.58	0.411	0.586	0.121	0.0	0.038	0.0	0.031	0.0	0.617	0.018	0.007	0.029	0.403	0.013	0.024	0.0
AGAP003331		Enolase-phosphatase E1 [Source:VB Community Annotation]	0.074	0.0	0.0	0.479	0.926	0.761	0.18	0.17	0.357	0.762	0.0	0.667	0.0	0.606	0.0	0.004	0.0	0.064	0.832	0.442	0.404	0.048	0.0
AGAP003550			0.074	0.527	0.0	0.0	0.0	0.914	0.34	0.003	0.051	0.73	0.053	0.394	0.004	0.009	0.0	0.501	0.897	0.025	0.826	0.805	0.554	0.0	0.07
AGAP004753			0.074	0.013	0.319	0.0	0.0	0.793	0.847	0.578	0.942	0.498	0.202	0.638	0.081	0.636	0.02	0.013	0.879	0.282	0.786	0.528	0.539	0.159	0.818
AGAP012582		hydrolases of HD superfamily [Source:VB Community Annotation]	0.075	0.003	0.191	0.838	0.377	0.133	0.351	0.464	0.415	0.632	0.17	0.431	0.088	0.327	0.059	0.003	0.559	0.0	0.881	0.041	0.474	0.914	0.052
AGAP009105		Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform isoform c [Source:VB Community Annotation]	0.075	0.167	0.503	0.052	0.0	0.432	0.258	0.778	0.924	0.438	0.152	0.324	0.094	0.233	0.073	0.0	0.309	0.085	0.038	0.336	0.483	0.012	0.586
AGAP002924		Protein tweety homolog [Source:UniProtKB/TrEMBL;Acc:F5HKF1]	0.075	0.033	0.515	0.585	0.239	0.55	0.048	0.094	0.126	0.0	0.025	0.003	0.033	0.0	0.001	0.819	0.171	0.093	0.002	0.0	0.002	0.551	0.018
AGAP011242		E3 ubiquitin ligase SMURF1/2 [Source:VB Community Annotation]	0.075	0.554	0.027	0.926	0.214	0.874	0.171	0.455	0.726	0.154	0.106	0.571	0.349	0.112	0.071	0.561	0.559	0.473	0.269	0.2	0.22	0.001	0.874
AGAP028649			0.075	0.038	0.002	0.329	0.697	0.392	0.369	0.01	0.042	0.996	0.245	0.945	0.223	0.56	0.066	0.729	0.037	0.0	0.0	0.0	0.0	0.0	0.0
AGAP012451			0.075	0.661	0.0	0.0	0.086	0.689	0.504	0.43	0.104	0.62	0.416	0.31	0.192	0.392	0.249	0.56	0.887	0.109	0.382	0.595	0.344	0.002	0.955
AGAP001440		Proteasome 26S non-ATPase subunit 11 [Source:VB Community Annotation]	0.075	0.345	0.05	0.873	0.905	0.545	0.017	0.526	0.243	0.697	0.049	0.535	0.0	0.984	0.002	0.567	0.494	0.154	0.0	0.015	0.0	0.805	0.29
AGAP000551		2-oxoglutarate dehydrogenase E1 component DHKTD1 [Source:VB Community Annotation]	0.075	0.347	0.011	0.0	0.494	0.001	0.91	0.001	0.0	0.397	0.366	0.767	0.017	0.953	0.044	0.0	0.686	0.0	0.358	0.351	0.746	0.012	0.734
AGAP013215			0.075	0.038	0.002	0.642	0.273	0.953	0.665	0.596	0.798	0.83	0.0	0.587	0.0	0.659	0.0	0.945	0.0	0.0	0.905	0.812	0.306	0.001	0.2
AGAP001496			0.076	0.009	0.65	0.006	0.0	0.879	0.898	0.198	0.075	0.748	0.006	0.656	0.0	0.822	0.009	0.471	0.0	0.0	0.72	0.151	0.3	0.076	0.002
